TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Copia-69_PX-I:ClassI:LTR:Copia	4323	42	1	0	1	0	30.36	0.00	30.36	30.36	30.36	30.36	30.36	42.00	0.00	42	42.00	42.00	42.00	42	0.97	0.00	0.97	0.97	0.97	0.97	0.97
Copia-69_ZM-I:ClassI:LTR:Copia	4527	96	1	0	1	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	96.00	0.00	96	96.00	96.00	96.00	96	2.12	0.00	2.12	2.12	2.12	2.12	2.12
Copia-6_TC-I:ClassI:LTR:Copia	4035	129	1	0	1	0	34.88	0.00	34.88	34.88	34.88	34.88	34.88	129.00	0.00	129	129.00	129.00	129.00	129	3.20	0.00	3.20	3.20	3.20	3.20	3.20
Copia-6_TMe-I:ClassI:LTR:Copia	4577	99	1	0	1	0	34.21	0.00	34.21	34.21	34.21	34.21	34.21	99.00	0.00	99	99.00	99.00	99.00	99	2.16	0.00	2.16	2.16	2.16	2.16	2.16
Copia-7-I_DR:ClassI:LTR:Copia	3222	1646	5	0	3	0	24.49	2.07	22.52	22.52	24.31	26.64	26.64	548.67	462.10	66	66.00	593.00	987.00	987	17.03	14.34	2.05	2.05	18.40	30.63	30.63
Copia-72_BG-I:ClassI:LTR:Copia	4282	51	1	0	1	0	37.86	0.00	37.86	37.86	37.86	37.86	37.86	51.00	0.00	51	51.00	51.00	51.00	51	1.19	0.00	1.19	1.19	1.19	1.19	1.19
Copia-72_CCri-I:ClassI:LTR:Copia	4886	75	1	0	1	0	44.00	0.00	44.00	44.00	44.00	44.00	44.00	75.00	0.00	75	75.00	75.00	75.00	75	1.53	0.00	1.53	1.53	1.53	1.53	1.53
Copia-74_BG-I:ClassI:LTR:Copia	5092	363	3	0	3	0	42.05	13.56	29.63	29.63	40.00	56.52	56.52	121.00	65.82	69	69.00	99.00	195.00	195	2.38	1.29	1.36	1.36	1.94	3.83	3.83
Copia-74_ZM-I:ClassI:LTR:Copia	5147	108	1	0	1	0	38.89	0.00	38.89	38.89	38.89	38.89	38.89	108.00	0.00	108	108.00	108.00	108.00	108	2.10	0.00	2.10	2.10	2.10	2.10	2.10
Copia-76_AA-I:ClassI:LTR:Copia	4139	111	1	0	1	0	22.99	0.00	22.99	22.99	22.99	22.99	22.99	111.00	0.00	111	111.00	111.00	111.00	111	2.68	0.00	2.68	2.68	2.68	2.68	2.68
Copia-77_SB-I:ClassI:LTR:Copia	10052	180	2	0	2	0	29.81	3.09	27.63	27.63	29.81	32.00	32.00	90.00	55.15	51	51.00	90.00	129.00	129	0.90	0.55	0.51	0.51	0.90	1.28	1.28
Copia-7_DWil-I:ClassI:LTR:Copia	4006	90	1	0	1	0	46.67	0.00	46.67	46.67	46.67	46.67	46.67	90.00	0.00	90	90.00	90.00	90.00	90	2.25	0.00	2.25	2.25	2.25	2.25	2.25
Copia-7_MLP-I:ClassI:LTR:Copia	4530	42	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	42.00	0.00	42	42.00	42.00	42.00	42	0.93	0.00	0.93	0.93	0.93	0.93	0.93
Copia-7_PTrit-I:ClassI:LTR:Copia	4995	81	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	81.00	0.00	81	81.00	81.00	81.00	81	1.62	0.00	1.62	1.62	1.62	1.62	1.62
Copia-82_BG-I:ClassI:LTR:Copia	4692	204	1	0	1	0	39.05	0.00	39.05	39.05	39.05	39.05	39.05	204.00	0.00	204	204.00	204.00	204.00	204	4.35	0.00	4.35	4.35	4.35	4.35	4.35
Copia-86_GM-I:ClassI:LTR:Copia	4716	75	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	75.00	0.00	75	75.00	75.00	75.00	75	1.59	0.00	1.59	1.59	1.59	1.59	1.59
Copia-87_BRa-I:ClassI:LTR:Copia	4125	30	1	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	30.00	0.00	30	30.00	30.00	30.00	30	0.73	0.00	0.73	0.73	0.73	0.73	0.73
Copia-87_SB-I:ClassI:LTR:Copia	4361	69	1	0	1	0	39.13	0.00	39.13	39.13	39.13	39.13	39.13	69.00	0.00	69	69.00	69.00	69.00	69	1.58	0.00	1.58	1.58	1.58	1.58	1.58
Copia-8_BG-I:ClassI:LTR:Copia	5529	506	3	0	3	0	42.55	1.48	41.18	41.18	42.35	44.12	44.12	168.67	81.93	92	92.00	159.00	255.00	255	3.05	1.48	1.66	1.66	2.88	4.61	4.61
Copia-8_DAn-I:ClassI:LTR:Copia	4348	78	1	0	1	0	25.00	0.00	25.00	25.00	25.00	25.00	25.00	78.00	0.00	78	78.00	78.00	78.00	78	1.79	0.00	1.79	1.79	1.79	1.79	1.79
Copia-8_FV-I:ClassI:LTR:Copia	3886	39	1	0	1	0	27.50	0.00	27.50	27.50	27.50	27.50	27.50	39.00	0.00	39	39.00	39.00	39.00	39	1.00	0.00	1.00	1.00	1.00	1.00	1.00
Copia-8_PR-I:ClassI:LTR:Copia	6265	96	2	0	2	0	30.69	1.61	29.55	29.55	30.69	31.82	31.82	48.00	16.97	36	36.00	48.00	60.00	60	0.77	0.27	0.57	0.57	0.77	0.96	0.96
Copia-90_ALY-I:ClassI:LTR:Copia	4524	93	1	0	1	0	38.71	0.00	38.71	38.71	38.71	38.71	38.71	93.00	0.00	93	93.00	93.00	93.00	93	2.06	0.00	2.06	2.06	2.06	2.06	2.06
Copia-92_ST-I:ClassI:LTR:Copia	5317	117	1	0	1	0	46.15	0.00	46.15	46.15	46.15	46.15	46.15	117.00	0.00	117	117.00	117.00	117.00	117	2.20	0.00	2.20	2.20	2.20	2.20	2.20
Copia-94_GM-I:ClassI:LTR:Copia	4373	210	1	0	1	0	44.29	0.00	44.29	44.29	44.29	44.29	44.29	210.00	0.00	210	210.00	210.00	210.00	210	4.80	0.00	4.80	4.80	4.80	4.80	4.80
Copia-95_AA-I:ClassI:LTR:Copia	3451	78	1	0	1	0	53.85	0.00	53.85	53.85	53.85	53.85	53.85	78.00	0.00	78	78.00	78.00	78.00	78	2.26	0.00	2.26	2.26	2.26	2.26	2.26
Copia-95_VV-I:ClassI:LTR:Copia	4284	36	1	0	1	0	38.89	0.00	38.89	38.89	38.89	38.89	38.89	36.00	0.00	36	36.00	36.00	36.00	36	0.84	0.00	0.84	0.84	0.84	0.84	0.84
Copia-96_GM-I:ClassI:LTR:Copia	4534	123	1	0	1	0	25.58	0.00	25.58	25.58	25.58	25.58	25.58	123.00	0.00	123	123.00	123.00	123.00	123	2.71	0.00	2.71	2.71	2.71	2.71	2.71
Copia-96_SB-I:ClassI:LTR:Copia	4498	78	1	0	1	0	35.23	0.00	35.23	35.23	35.23	35.23	35.23	78.00	0.00	78	78.00	78.00	78.00	78	1.73	0.00	1.73	1.73	1.73	1.73	1.73
Copia-97_STu-I:ClassI:LTR:Copia	4918	180	1	0	1	0	51.67	0.00	51.67	51.67	51.67	51.67	51.67	180.00	0.00	180	180.00	180.00	180.00	180	3.66	0.00	3.66	3.66	3.66	3.66	3.66
Copia-9_BD-I:ClassI:LTR:Copia	4613	108	1	0	1	0	38.89	0.00	38.89	38.89	38.89	38.89	38.89	108.00	0.00	108	108.00	108.00	108.00	108	2.34	0.00	2.34	2.34	2.34	2.34	2.34
Copia-9_CPu-I:ClassI:LTR:Copia	5627	102	1	0	1	0	35.29	0.00	35.29	35.29	35.29	35.29	35.29	102.00	0.00	102	102.00	102.00	102.00	102	1.81	0.00	1.81	1.81	1.81	1.81	1.81
Copia-9_JC-I:ClassI:LTR:Copia	5280	54	1	0	1	0	35.29	0.00	35.29	35.29	35.29	35.29	35.29	54.00	0.00	54	54.00	54.00	54.00	54	1.02	0.00	1.02	1.02	1.02	1.02	1.02
Copia1-I_CR:ClassI:LTR:Copia	6068	108	1	0	1	0	36.11	0.00	36.11	36.11	36.11	36.11	36.11	108.00	0.00	108	108.00	108.00	108.00	108	1.78	0.00	1.78	1.78	1.78	1.78	1.78
COPIA1-I_OS:ClassI:LTR:Copia	6864	105	1	0	1	0	34.29	0.00	34.29	34.29	34.29	34.29	34.29	105.00	0.00	105	105.00	105.00	105.00	105	1.53	0.00	1.53	1.53	1.53	1.53	1.53
Copia17-PTR_I:ClassI:LTR:Copia	4535	60	1	0	1	0	55.00	0.00	55.00	55.00	55.00	55.00	55.00	60.00	0.00	60	60.00	60.00	60.00	60	1.32	0.00	1.32	1.32	1.32	1.32	1.32
Copia1A-VV_I:ClassI:LTR:Copia	4533	222	1	0	1	0	44.60	0.00	44.60	44.60	44.60	44.60	44.60	222.00	0.00	222	222.00	222.00	222.00	222	4.90	0.00	4.90	4.90	4.90	4.90	4.90
Copia1_HV_I:ClassI:LTR:Copia	4497	45	1	0	1	0	35.59	0.00	35.59	35.59	35.59	35.59	35.59	45.00	0.00	45	45.00	45.00	45.00	45	1.00	0.00	1.00	1.00	1.00	1.00	1.00
Copia29-ZM_I:ClassI:LTR:Copia	5540	63	1	0	1	0	57.14	0.00	57.14	57.14	57.14	57.14	57.14	63.00	0.00	63	63.00	63.00	63.00	63	1.14	0.00	1.14	1.14	1.14	1.14	1.14
Copia3-PTR_I:ClassI:LTR:Copia	4407	72	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	72.00	0.00	72	72.00	72.00	72.00	72	1.63	0.00	1.63	1.63	1.63	1.63	1.63
Copia3-SB_I:ClassI:LTR:Copia	5228	96	1	0	1	0	34.38	0.00	34.38	34.38	34.38	34.38	34.38	96.00	0.00	96	96.00	96.00	96.00	96	1.84	0.00	1.84	1.84	1.84	1.84	1.84
Copia3-VV_I_#2:ClassI:LTR:Copia	5086	66	1	0	1	0	45.46	0.00	45.46	45.46	45.46	45.46	45.46	66.00	0.00	66	66.00	66.00	66.00	66	1.30	0.00	1.30	1.30	1.30	1.30	1.30
Copia30-PTR_I:ClassI:LTR:Copia	4406	54	1	0	1	0	30.09	0.00	30.09	30.09	30.09	30.09	30.09	54.00	0.00	54	54.00	54.00	54.00	54	1.23	0.00	1.23	1.23	1.23	1.23	1.23
Copia4-ZM_I:ClassI:LTR:Copia	4832	87	1	0	1	0	44.83	0.00	44.83	44.83	44.83	44.83	44.83	87.00	0.00	87	87.00	87.00	87.00	87	1.80	0.00	1.80	1.80	1.80	1.80	1.80
Copia5-ZM_I:ClassI:LTR:Copia	4882	72	1	0	1	0	54.17	0.00	54.17	54.17	54.17	54.17	54.17	72.00	0.00	72	72.00	72.00	72.00	72	1.47	0.00	1.47	1.47	1.47	1.47	1.47
Copia9-VV_I_#2:ClassI:LTR:Copia	4818	60	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	60.00	0.00	60	60.00	60.00	60.00	60	1.25	0.00	1.25	1.25	1.25	1.25	1.25
Coprina_Cc1:ClassI:PLE:Penelope	3033	3000	21	0	20	0	99.23	1.29	95.45	99.05	100.00	100.00	100.00	150.00	21.17	114	135.00	148.50	174.00	183	4.95	0.70	3.76	4.45	4.90	5.74	6.03
CPSC2_I:ClassI:LTR:Copia	4324	48	2	0	2	0	38.33	0.00	38.33	38.33	38.33	38.33	38.33	48.00	0.00	48	48.00	48.00	48.00	48	1.11	0.00	1.11	1.11	1.11	1.11	1.11
CPSC3_I:ClassI:LTR:Copia	4321	48	2	0	2	0	38.33	0.00	38.33	38.33	38.33	38.33	38.33	48.00	0.00	48	48.00	48.00	48.00	48	1.11	0.00	1.11	1.11	1.11	1.11	1.11
CPSC4A_I:ClassI:LTR:Copia	4372	81	2	0	2	0	35.84	1.18	35.00	35.00	35.84	36.67	36.67	40.50	10.61	33	33.00	40.50	48.00	48	0.93	0.24	0.75	0.75	0.93	1.10	1.10
CRE-15_CCri:ClassI:LINE:R2	2448	951	8	0	4	0	43.29	6.03	35.71	41.38	44.11	49.25	49.25	237.75	176.08	84	87.00	232.50	402.00	402	9.71	7.19	3.43	3.55	9.50	16.42	16.42
CRM-I_OS:ClassI:LTR:Gypsy	5933	129	1	0	1	0	27.91	0.00	27.91	27.91	27.91	27.91	27.91	129.00	0.00	129	129.00	129.00	129.00	129	2.17	0.00	2.17	2.17	2.17	2.17	2.17
CRM_INT:ClassI:LTR:Gypsy	5710	93	1	0	1	0	38.71	0.00	38.71	38.71	38.71	38.71	38.71	93.00	0.00	93	93.00	93.00	93.00	93	1.63	0.00	1.63	1.63	1.63	1.63	1.63
CryptonC-5_CCri:ClassII:Crypton:Crypton	9656	222	2	0	1	0	47.30	0.00	47.30	47.30	47.30	47.30	47.30	222.00	0.00	222	222.00	222.00	222.00	222	2.30	0.00	2.30	2.30	2.30	2.30	2.30
CYCLO:ClassI:?:?	753	2327	22	0	7	0	61.09	6.57	51.19	56.12	60.11	68.43	69.73	335.00	69.65	252	259.00	345.00	388.00	435	44.49	9.25	33.47	34.40	45.82	51.53	57.77
DEL_LH:ClassI:LTR:Gypsy	9345	108	1	0	1	0	41.67	0.00	41.67	41.67	41.67	41.67	41.67	108.00	0.00	108	108.00	108.00	108.00	108	1.16	0.00	1.16	1.16	1.16	1.16	1.16
DNA-17_CCri:ClassII:?:?	24925	1566	12	0	5	0	50.22	4.68	45.00	45.63	51.39	53.85	55.21	313.20	99.42	216	273.00	288.00	309.00	480	1.26	0.40	0.87	1.10	1.16	1.24	1.93
DNA-18_CCri:ClassII:?:?	31351	237	2	0	1	0	48.15	0.00	48.15	48.15	48.15	48.15	48.15	243.00	0.00	243	243.00	243.00	243.00	243	0.78	0.00	0.78	0.78	0.78	0.78	0.78
DNA-21_CCri:ClassII:?:?	13312	291	2	0	2	0	44.79	4.75	41.43	41.43	44.79	48.15	48.15	145.50	91.22	81	81.00	145.50	210.00	210	1.09	0.69	0.61	0.61	1.09	1.58	1.58
DNA-26_CGi:ClassII:?:?	1442	243	1	0	1	0	40.54	0.00	40.54	40.54	40.54	40.54	40.54	243.00	0.00	243	243.00	243.00	243.00	243	16.85	0.00	16.85	16.85	16.85	16.85	16.85
DNA3-3_MLP:ClassII:?:?	4111	567	2	0	1	0	52.68	0.00	52.68	52.68	52.68	52.68	52.68	567.00	0.00	567	567.00	567.00	567.00	567	13.79	0.00	13.79	13.79	13.79	13.79	13.79
DNA8-7_CQ:ClassII:?:?	2900	345	2	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	345.00	0.00	345	345.00	345.00	345.00	345	11.90	0.00	11.90	11.90	11.90	11.90	11.90
EnSpm-10_CCri:ClassII:TIR:CACTA	14437	1203	6	0	2	0	38.42	4.96	34.91	34.91	38.42	41.93	41.93	601.50	137.89	504	504.00	601.50	699.00	699	4.17	0.96	3.49	3.49	4.17	4.84	4.84
EnSpm-12_CCri:ClassII:TIR:CACTA	13510	582	3	0	1	0	37.11	0.00	37.11	37.11	37.11	37.11	37.11	582.00	0.00	582	582.00	582.00	582.00	582	4.31	0.00	4.31	4.31	4.31	4.31	4.31
EnSpm-13_CCri:ClassII:TIR:CACTA	12542	1115	6	0	2	0	42.69	1.65	41.52	41.52	42.69	43.86	43.86	557.50	62.93	513	513.00	557.50	602.00	602	4.45	0.50	4.09	4.09	4.45	4.80	4.80
EnSpm-17_CCri:ClassII:TIR:CACTA	15938	213	1	0	1	0	50.70	0.00	50.70	50.70	50.70	50.70	50.70	213.00	0.00	213	213.00	213.00	213.00	213	1.34	0.00	1.34	1.34	1.34	1.34	1.34
EnSpm-18_CCri:ClassII:TIR:CACTA	14053	5001	37	0	17	0	44.82	7.09	30.00	43.62	46.62	49.53	52.69	301.94	150.21	66	270.00	297.00	363.00	696	2.15	1.07	0.47	1.92	2.11	2.58	4.95
EnSpm-19_CCri:ClassII:TIR:CACTA	11162	1206	6	0	4	0	36.95	2.84	33.33	36.51	37.17	40.13	40.13	301.50	150.17	111	261.00	319.50	456.00	456	2.70	1.35	0.99	2.34	2.86	4.09	4.09
EnSpm-20_CCri:ClassII:TIR:CACTA	11606	1174	6	0	3	0	42.33	3.77	39.66	39.66	40.69	46.64	46.64	398.33	45.08	348	348.00	412.00	435.00	435	3.43	0.39	3.00	3.00	3.55	3.75	3.75
EnSpm-22_CCri:ClassII:TIR:CACTA	10902	4623	27	0	7	0	42.93	5.43	33.33	39.78	45.12	47.27	47.83	665.43	472.49	138	246.00	558.00	1149.00	1175	6.10	4.33	1.27	2.26	5.12	10.54	10.78
EnSpm-29_CCri:ClassII:TIR:CACTA	10973	482	3	0	1	0	63.15	0.00	63.15	63.15	63.15	63.15	63.15	484.00	0.00	484	484.00	484.00	484.00	484	4.41	0.00	4.41	4.41	4.41	4.41	4.41
EnSpm-2_GM:ClassII:TIR:CACTA	17080	83	1	0	1	0	50.82	0.00	50.82	50.82	50.82	50.82	50.82	83.00	0.00	83	83.00	83.00	83.00	83	0.49	0.00	0.49	0.49	0.49	0.49	0.49
EnSpm-2_PGr:ClassII:TIR:CACTA	13644	1497	16	0	12	0	39.94	8.72	29.07	34.72	37.71	46.43	59.26	124.75	93.54	24	66.00	85.50	213.00	318	0.91	0.69	0.18	0.48	0.63	1.56	2.33
EnSpm-32_CCri:ClassII:TIR:CACTA	11137	264	3	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	264.00	0.00	264	264.00	264.00	264.00	264	2.37	0.00	2.37	2.37	2.37	2.37	2.37
EnSpm-34_CCri:ClassII:TIR:CACTA	12137	141	1	0	1	0	59.57	0.00	59.57	59.57	59.57	59.57	59.57	141.00	0.00	141	141.00	141.00	141.00	141	1.16	0.00	1.16	1.16	1.16	1.16	1.16
EnSpm-35_CCri:ClassII:TIR:CACTA	3975	747	4	0	2	0	42.47	19.04	29.01	29.01	42.47	55.93	55.93	373.50	27.58	354	354.00	373.50	393.00	393	9.40	0.69	8.91	8.91	9.40	9.89	9.89
EnSpm-3_PGr:ClassII:TIR:CACTA	14647	2313	14	0	10	0	39.09	9.61	27.91	29.94	35.95	48.65	54.24	231.30	125.18	72	132.00	228.00	258.00	501	1.58	0.85	0.49	0.90	1.56	1.76	3.42
EnSpm-4_CCri:ClassII:TIR:CACTA	16170	984	6	0	2	0	38.14	1.21	37.28	37.28	38.14	38.99	38.99	492.00	21.21	477	477.00	492.00	507.00	507	3.04	0.13	2.95	2.95	3.04	3.14	3.14
EnSpm-5_CCri:ClassII:TIR:CACTA	19651	1063	7	0	2	0	47.03	0.30	46.82	46.82	47.03	47.25	47.25	541.50	44.55	510	510.00	541.50	573.00	573	2.76	0.23	2.60	2.60	2.76	2.92	2.92
EnSpm-7_CCri:ClassII:TIR:CACTA	19846	1582	8	0	3	0	50.10	10.75	41.27	41.27	46.96	62.07	62.07	527.33	330.78	189	189.00	543.00	850.00	850	2.66	1.67	0.95	0.95	2.74	4.28	4.28
EnSpm-7_STu:ClassII:TIR:CACTA	8970	216	1	0	1	0	58.33	0.00	58.33	58.33	58.33	58.33	58.33	216.00	0.00	216	216.00	216.00	216.00	216	2.41	0.00	2.41	2.41	2.41	2.41	2.41
EnSpm-9C_CCri:ClassII:TIR:CACTA	19692	7098	41	0	25	0	41.63	6.19	28.85	37.84	41.38	45.36	55.17	284.76	152.91	69	213.00	261.00	345.00	777	1.45	0.78	0.35	1.08	1.33	1.75	3.95
EnSpm-9_CCri:ClassII:TIR:CACTA	20249	393	3	0	2	0	43.56	10.91	35.85	35.85	43.56	51.28	51.28	196.50	53.03	159	159.00	196.50	234.00	234	0.97	0.26	0.79	0.79	0.97	1.16	1.16
GYPSHAN4_I_MT:ClassI:LTR:Gypsy	4479	81	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	81.00	0.00	81	81.00	81.00	81.00	81	1.81	0.00	1.81	1.81	1.81	1.81	1.81
Gypsy-1-I_ACa:ClassI:LTR:Gypsy	6414	1164	4	0	4	0	36.52	3.25	34.35	35.11	35.18	41.35	41.35	291.00	121.56	123	282.00	324.00	393.00	393	4.54	1.90	1.92	4.40	5.05	6.13	6.13
Gypsy-1-I_AF:ClassI:LTR:Gypsy	6638	904	6	0	6	0	48.18	7.26	38.10	42.86	48.03	54.17	57.90	150.67	96.38	33	72.00	141.00	231.00	286	2.27	1.45	0.50	1.08	2.12	3.48	4.31
Gypsy-1-I_AN:ClassI:LTR:Gypsy	4909	48	1	0	1	0	35.76	0.00	35.76	35.76	35.76	35.76	35.76	48.00	0.00	48	48.00	48.00	48.00	48	0.98	0.00	0.98	0.98	0.98	0.98	0.98
Gypsy-100_MLP-I:ClassI:LTR:Gypsy	6449	126	1	0	1	0	30.95	0.00	30.95	30.95	30.95	30.95	30.95	126.00	0.00	126	126.00	126.00	126.00	126	1.95	0.00	1.95	1.95	1.95	1.95	1.95
Gypsy-103_GM-I:ClassI:LTR:Gypsy	4688	114	1	0	1	0	31.58	0.00	31.58	31.58	31.58	31.58	31.58	114.00	0.00	114	114.00	114.00	114.00	114	2.43	0.00	2.43	2.43	2.43	2.43	2.43
Gypsy-103_MLP-I:ClassI:LTR:Gypsy	8905	111	1	0	1	0	35.13	0.00	35.13	35.13	35.13	35.13	35.13	111.00	0.00	111	111.00	111.00	111.00	111	1.25	0.00	1.25	1.25	1.25	1.25	1.25
Gypsy-103_ZM-I:ClassI:LTR:Gypsy	4800	74	1	0	1	0	27.27	0.00	27.27	27.27	27.27	27.27	27.27	74.00	0.00	74	74.00	74.00	74.00	74	1.54	0.00	1.54	1.54	1.54	1.54	1.54
Gypsy-104_ZM-I:ClassI:LTR:Gypsy	4838	108	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	108.00	0.00	108	108.00	108.00	108.00	108	2.23	0.00	2.23	2.23	2.23	2.23	2.23
Gypsy-108_GM-I:ClassI:LTR:Gypsy	4502	165	1	0	1	0	30.91	0.00	30.91	30.91	30.91	30.91	30.91	165.00	0.00	165	165.00	165.00	165.00	165	3.67	0.00	3.67	3.67	3.67	3.67	3.67
Gypsy-109_MLP-I:ClassI:LTR:Gypsy	5650	222	1	0	1	0	25.68	0.00	25.68	25.68	25.68	25.68	25.68	222.00	0.00	222	222.00	222.00	222.00	222	3.93	0.00	3.93	3.93	3.93	3.93	3.93
Gypsy-10_BRa-I:ClassI:LTR:Gypsy	4617	21	1	0	1	0	38.71	0.00	38.71	38.71	38.71	38.71	38.71	21.00	0.00	21	21.00	21.00	21.00	21	0.45	0.00	0.45	0.45	0.45	0.45	0.45
Gypsy-10_CCO-I:ClassI:LTR:Gypsy	10727	63	1	0	1	0	57.14	0.00	57.14	57.14	57.14	57.14	57.14	63.00	0.00	63	63.00	63.00	63.00	63	0.59	0.00	0.59	0.59	0.59	0.59	0.59
Gypsy-10_DEl-I:ClassI:LTR:Gypsy	4799	99	1	0	1	0	39.39	0.00	39.39	39.39	39.39	39.39	39.39	99.00	0.00	99	99.00	99.00	99.00	99	2.06	0.00	2.06	2.06	2.06	2.06	2.06
Gypsy-10_DPu-I:ClassI:LTR:Gypsy	10125	147	1	0	1	0	28.57	0.00	28.57	28.57	28.57	28.57	28.57	147.00	0.00	147	147.00	147.00	147.00	147	1.45	0.00	1.45	1.45	1.45	1.45	1.45
Gypsy-10_DWil-I:ClassI:LTR:Gypsy	4435	93	1	0	1	0	32.26	0.00	32.26	32.26	32.26	32.26	32.26	93.00	0.00	93	93.00	93.00	93.00	93	2.10	0.00	2.10	2.10	2.10	2.10	2.10
Gypsy-10_PPa-I:ClassI:LTR:Gypsy	5339	1035	7	0	7	0	39.28	4.76	33.33	34.23	39.62	42.31	47.22	147.86	72.74	78	99.00	108.00	213.00	276	2.77	1.36	1.46	1.85	2.02	3.99	5.17
Gypsy-10_SCH-I:ClassI:LTR:Gypsy	9299	519	5	0	5	0	40.51	6.91	31.82	36.36	41.03	43.33	50.00	103.80	25.95	66	90.00	114.00	117.00	132	1.12	0.28	0.71	0.97	1.23	1.26	1.42
Gypsy-110_ZM-I:ClassI:LTR:Gypsy	4879	21	1	0	1	0	42.31	0.00	42.31	42.31	42.31	42.31	42.31	21.00	0.00	21	21.00	21.00	21.00	21	0.43	0.00	0.43	0.43	0.43	0.43	0.43
Gypsy-111_GM-I:ClassI:LTR:Gypsy	4486	111	1	0	1	0	45.95	0.00	45.95	45.95	45.95	45.95	45.95	111.00	0.00	111	111.00	111.00	111.00	111	2.47	0.00	2.47	2.47	2.47	2.47	2.47
Gypsy-112_MLP-I:ClassI:LTR:Gypsy	5722	156	1	0	1	0	25.00	0.00	25.00	25.00	25.00	25.00	25.00	156.00	0.00	156	156.00	156.00	156.00	156	2.73	0.00	2.73	2.73	2.73	2.73	2.73
Gypsy-115_ZM-I:ClassI:LTR:Gypsy	4923	156	1	0	1	0	28.85	0.00	28.85	28.85	28.85	28.85	28.85	156.00	0.00	156	156.00	156.00	156.00	156	3.17	0.00	3.17	3.17	3.17	3.17	3.17
Gypsy-117_ZM-I:ClassI:LTR:Gypsy	4771	165	1	0	1	0	30.91	0.00	30.91	30.91	30.91	30.91	30.91	165.00	0.00	165	165.00	165.00	165.00	165	3.46	0.00	3.46	3.46	3.46	3.46	3.46
Gypsy-11_Ano-I:ClassI:LTR:Gypsy	4427	303	2	0	2	0	36.71	0.71	36.21	36.21	36.71	37.21	37.21	151.50	31.82	129	129.00	151.50	174.00	174	3.42	0.72	2.91	2.91	3.42	3.93	3.93
Gypsy-11_BG-I:ClassI:LTR:Gypsy	5249	219	1	0	1	0	31.51	0.00	31.51	31.51	31.51	31.51	31.51	219.00	0.00	219	219.00	219.00	219.00	219	4.17	0.00	4.17	4.17	4.17	4.17	4.17
Gypsy-11_GA-I:ClassI:LTR:Gypsy	4395	93	1	0	1	0	38.71	0.00	38.71	38.71	38.71	38.71	38.71	93.00	0.00	93	93.00	93.00	93.00	93	2.12	0.00	2.12	2.12	2.12	2.12	2.12
Gypsy-11_PPa-I:ClassI:LTR:Gypsy	5270	75	1	0	1	0	32.00	0.00	32.00	32.00	32.00	32.00	32.00	75.00	0.00	75	75.00	75.00	75.00	75	1.42	0.00	1.42	1.42	1.42	1.42	1.42
Gypsy-11_SCH-I:ClassI:LTR:Gypsy	9200	105	1	0	1	0	37.14	0.00	37.14	37.14	37.14	37.14	37.14	105.00	0.00	105	105.00	105.00	105.00	105	1.14	0.00	1.14	1.14	1.14	1.14	1.14
Gypsy-120_GM-I:ClassI:LTR:Gypsy	6329	63	1	0	1	0	38.10	0.00	38.10	38.10	38.10	38.10	38.10	63.00	0.00	63	63.00	63.00	63.00	63	1.00	0.00	1.00	1.00	1.00	1.00	1.00
Gypsy-121_MLP-I:ClassI:LTR:Gypsy	5710	84	1	0	1	0	53.57	0.00	53.57	53.57	53.57	53.57	53.57	84.00	0.00	84	84.00	84.00	84.00	84	1.47	0.00	1.47	1.47	1.47	1.47	1.47
Gypsy-124_GM-I:ClassI:LTR:Gypsy	4323	153	1	0	1	0	29.41	0.00	29.41	29.41	29.41	29.41	29.41	153.00	0.00	153	153.00	153.00	153.00	153	3.54	0.00	3.54	3.54	3.54	3.54	3.54
Gypsy-128_SBi-I:ClassI:LTR:Gypsy	6671	72	1	0	1	0	43.33	0.00	43.33	43.33	43.33	43.33	43.33	72.00	0.00	72	72.00	72.00	72.00	72	1.08	0.00	1.08	1.08	1.08	1.08	1.08
Gypsy-129_DR-I:ClassI:LTR:Gypsy	4325	99	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	99.00	0.00	99	99.00	99.00	99.00	99	2.29	0.00	2.29	2.29	2.29	2.29	2.29
