TE	length	covg	frags	fullLgthFrags	copies	fullLgthCopies	meanId	sdId	minId	q25Id	medId	q75Id	maxId	meanLgth	sdLgth	minLgth	q25Lgth	medLgth	q75Lgth	maxLgth	meanLgthPerc	sdLgthPerc	minLgthPerc	q25LgthPerc	medLgthPerc	q75LgthPerc	maxLgthPerc
Gypsy-1_ECa-I:ClassI:LTR:Gypsy	8502	81	1	0	1	0	51.85	0.00	51.85	51.85	51.85	51.85	51.85	81.00	0.00	81	81.00	81.00	81.00	81	0.95	0.00	0.95	0.95	0.95	0.95	0.95
Gypsy-1_EPa-I:ClassI:LTR:Gypsy	5190	37	1	0	1	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	37.00	0.00	37	37.00	37.00	37.00	37	0.71	0.00	0.71	0.71	0.71	0.71	0.71
Gypsy-1_ES-I:ClassI:LTR:Gypsy	8160	255	3	0	3	0	38.72	9.91	27.27	27.27	44.44	44.44	44.44	85.00	6.93	81	81.00	81.00	93.00	93	1.04	0.08	0.99	0.99	0.99	1.14	1.14
Gypsy-1_FR-I:ClassI:LTR:Gypsy	3963	180	2	0	2	0	35.18	0.42	34.88	34.88	35.18	35.48	35.48	90.00	4.24	87	87.00	90.00	93.00	93	2.27	0.11	2.20	2.20	2.27	2.35	2.35
Gypsy-1_GDe-I:ClassI:LTR:Gypsy	7365	1496	16	0	16	0	42.87	11.16	30.00	34.21	37.95	52.00	65.22	93.50	27.85	52	75.00	97.50	120.00	135	1.27	0.38	0.71	1.02	1.32	1.63	1.83
Gypsy-1_GGr-I:ClassI:LTR:Gypsy	7447	465	4	0	4	0	36.96	7.12	28.26	34.15	37.91	43.75	43.75	116.25	18.23	96	108.00	115.50	138.00	138	1.56	0.24	1.29	1.45	1.55	1.85	1.85
Gypsy-1_HAE-I:ClassI:LTR:Gypsy	6964	252	3	0	3	0	43.73	2.47	40.91	40.91	44.83	45.46	45.46	84.00	16.70	66	66.00	87.00	99.00	99	1.21	0.24	0.95	0.95	1.25	1.42	1.42
Gypsy-1_IS-I:ClassI:LTR:Gypsy	4073	312	3	0	3	0	36.44	6.82	28.57	28.57	40.00	40.74	40.74	104.00	22.52	81	81.00	105.00	126.00	126	2.55	0.55	1.99	1.99	2.58	3.09	3.09
Gypsy-1_LCh-I:ClassI:LTR:Gypsy	4518	60	1	0	1	0	60.00	0.00	60.00	60.00	60.00	60.00	60.00	60.00	0.00	60	60.00	60.00	60.00	60	1.33	0.00	1.33	1.33	1.33	1.33	1.33
Gypsy-1_LH-I:ClassI:LTR:Gypsy	4690	84	1	0	1	0	39.29	0.00	39.29	39.29	39.29	39.29	39.29	84.00	0.00	84	84.00	84.00	84.00	84	1.79	0.00	1.79	1.79	1.79	1.79	1.79
Gypsy-1_LMi-I:ClassI:LTR:Gypsy	4292	298	3	0	3	0	38.82	6.00	31.92	31.92	41.67	42.86	42.86	99.33	46.61	49	49.00	108.00	141.00	141	2.31	1.09	1.14	1.14	2.52	3.29	3.29
Gypsy-1_MGI-I:ClassI:LTR:Gypsy	6950	612	6	0	6	0	39.30	10.80	26.92	30.51	39.07	47.83	52.38	102.00	50.98	63	63.00	76.50	156.00	177	1.47	0.73	0.91	0.91	1.10	2.24	2.55
Gypsy-1_MLP-I:ClassI:LTR:Gypsy	5635	180	2	0	2	0	32.62	1.00	31.92	31.92	32.62	33.33	33.33	90.00	72.12	39	39.00	90.00	141.00	141	1.60	1.28	0.69	0.69	1.60	2.50	2.50
Gypsy-1_MVPL-I:ClassI:LTR:Gypsy	4787	231	2	0	2	0	37.22	10.21	30.00	30.00	37.22	44.44	44.44	115.50	48.79	81	81.00	115.50	150.00	150	2.41	1.02	1.69	1.69	2.41	3.13	3.13
Gypsy-1_NG-I:ClassI:LTR:Gypsy	11818	78	1	0	1	0	46.15	0.00	46.15	46.15	46.15	46.15	46.15	78.00	0.00	78	78.00	78.00	78.00	78	0.66	0.00	0.66	0.66	0.66	0.66	0.66
Gypsy-1_PGr-I:ClassI:LTR:Gypsy	7820	90	1	0	1	0	46.67	0.00	46.67	46.67	46.67	46.67	46.67	90.00	0.00	90	90.00	90.00	90.00	90	1.15	0.00	1.15	1.15	1.15	1.15	1.15
Gypsy-1_PPI-I:ClassI:LTR:Gypsy	7343	438	6	0	6	0	40.52	7.59	30.77	33.33	41.45	46.15	50.00	73.00	28.53	35	49.00	78.00	81.00	117	0.99	0.39	0.48	0.67	1.06	1.10	1.59
Gypsy-1_PPM-I:ClassI:LTR:Gypsy	6816	1659	16	0	16	0	41.17	8.31	25.71	35.90	40.69	47.37	56.25	103.69	34.02	48	93.00	96.00	114.00	210	1.52	0.50	0.70	1.36	1.41	1.67	3.08
Gypsy-1_PPP-I:ClassI:LTR:Gypsy	5137	266	3	0	3	0	34.27	4.69	29.09	29.09	35.48	38.24	38.24	88.67	72.39	21	21.00	80.00	165.00	165	1.73	1.41	0.41	0.41	1.56	3.21	3.21
Gypsy-1_PSo-I:ClassI:LTR:Gypsy	11103	99	1	0	1	0	45.46	0.00	45.46	45.46	45.46	45.46	45.46	99.00	0.00	99	99.00	99.00	99.00	99	0.89	0.00	0.89	0.89	0.89	0.89	0.89
Gypsy-1_PSt-I:ClassI:LTR:Gypsy	3496	213	2	0	2	0	38.19	9.64	31.37	31.37	38.19	45.00	45.00	106.50	65.76	60	60.00	106.50	153.00	153	3.05	1.88	1.72	1.72	3.05	4.38	4.38
Gypsy-1_PTrit-I:ClassI:LTR:Gypsy	5572	393	5	0	5	0	43.10	18.27	28.57	36.11	36.67	39.13	75.00	78.60	48.86	31	38.00	69.00	108.00	147	1.41	0.88	0.56	0.68	1.24	1.94	2.64
Gypsy-1_RGl-I:ClassI:LTR:Gypsy	4813	999	9	0	9	0	39.31	4.98	32.35	35.29	40.48	43.33	45.46	111.00	39.23	66	90.00	102.00	120.00	204	2.31	0.82	1.37	1.87	2.12	2.49	4.24
Gypsy-1_RP-I:ClassI:LTR:Gypsy	6135	243	3	0	3	0	45.95	7.02	37.84	37.84	50.00	50.00	50.00	81.00	26.66	60	60.00	72.00	111.00	111	1.32	0.43	0.98	0.98	1.17	1.81	1.81
Gypsy-1_SI-I:ClassI:LTR:Gypsy	4904	252	3	0	3	0	39.94	9.86	28.95	28.95	42.86	48.00	48.00	84.00	26.66	63	63.00	75.00	114.00	114	1.71	0.54	1.28	1.28	1.53	2.32	2.32
Gypsy-1_SMo-I:ClassI:LTR:Gypsy	4662	168	3	0	3	0	37.93	10.45	31.58	31.58	32.22	50.00	50.00	56.00	25.16	27	27.00	69.00	72.00	72	1.20	0.54	0.58	0.58	1.48	1.54	1.54
Gypsy-1_SSa-I:ClassI:LTR:Gypsy	4349	96	1	0	1	0	31.43	0.00	31.43	31.43	31.43	31.43	31.43	96.00	0.00	96	96.00	96.00	96.00	96	2.21	0.00	2.21	2.21	2.21	2.21	2.21
Gypsy-1_TMe-I:ClassI:LTR:Gypsy	6163	499	6	0	6	0	40.01	11.13	23.91	33.33	40.05	46.15	56.58	83.17	76.86	21	31.00	60.00	99.00	228	1.35	1.25	0.34	0.50	0.97	1.61	3.70
Gypsy-1_Trm-I:ClassI:LTR:Gypsy	6676	330	3	0	3	0	35.65	0.30	35.48	35.48	35.48	36.00	36.00	110.00	34.77	87	87.00	93.00	150.00	150	1.65	0.52	1.30	1.30	1.39	2.25	2.25
Gypsy-2-I_DP:ClassI:LTR:Gypsy	5175	357	4	0	4	0	30.05	5.25	25.58	25.58	29.45	35.71	35.71	89.25	58.81	36	54.00	76.50	168.00	168	1.72	1.14	0.70	1.04	1.48	3.25	3.25
Gypsy-2-I_HM:ClassI:LTR:Gypsy	3719	144	1	0	1	0	35.42	0.00	35.42	35.42	35.42	35.42	35.42	144.00	0.00	144	144.00	144.00	144.00	144	3.87	0.00	3.87	3.87	3.87	3.87	3.87
Gypsy-2-I_TA:ClassI:LTR:Gypsy	12026	177	2	0	2	0	41.25	6.92	36.36	36.36	41.25	46.15	46.15	88.50	14.85	78	78.00	88.50	99.00	99	0.74	0.12	0.65	0.65	0.74	0.82	0.82
Gypsy-20-I_DR:ClassI:LTR:Gypsy	6048	261	3	0	3	0	39.82	8.54	30.00	30.00	44.00	45.46	45.46	87.00	28.93	66	66.00	75.00	120.00	120	1.44	0.48	1.09	1.09	1.24	1.98	1.98
Gypsy-20-I_NVi:ClassI:LTR:Gypsy	10691	117	1	0	1	0	30.77	0.00	30.77	30.77	30.77	30.77	30.77	117.00	0.00	117	117.00	117.00	117.00	117	1.09	0.00	1.09	1.09	1.09	1.09	1.09
Gypsy-20-I_XT:ClassI:LTR:Gypsy	5442	141	2	0	2	0	39.50	6.53	34.88	34.88	39.50	44.12	44.12	70.50	44.55	39	39.00	70.50	102.00	102	1.30	0.82	0.72	0.72	1.30	1.87	1.87
Gypsy-201_AA-I:ClassI:LTR:Gypsy	4577	252	3	0	3	0	40.87	4.38	37.50	37.50	39.29	45.83	45.83	84.00	12.00	72	72.00	84.00	96.00	96	1.84	0.26	1.57	1.57	1.84	2.10	2.10
Gypsy-201_DR-I:ClassI:LTR:Gypsy	6525	81	1	0	1	0	44.44	0.00	44.44	44.44	44.44	44.44	44.44	81.00	0.00	81	81.00	81.00	81.00	81	1.24	0.00	1.24	1.24	1.24	1.24	1.24
Gypsy-201_ZM-I:ClassI:LTR:Gypsy	6226	87	1	0	1	0	37.93	0.00	37.93	37.93	37.93	37.93	37.93	87.00	0.00	87	87.00	87.00	87.00	87	1.40	0.00	1.40	1.40	1.40	1.40	1.40
Gypsy-202_ZM-I:ClassI:LTR:Gypsy	5584	165	1	0	1	0	27.27	0.00	27.27	27.27	27.27	27.27	27.27	165.00	0.00	165	165.00	165.00	165.00	165	2.95	0.00	2.95	2.95	2.95	2.95	2.95
Gypsy-203_ZM-I:ClassI:LTR:Gypsy	8328	162	1	0	1	0	31.48	0.00	31.48	31.48	31.48	31.48	31.48	162.00	0.00	162	162.00	162.00	162.00	162	1.95	0.00	1.95	1.95	1.95	1.95	1.95
Gypsy-204_AA-I:ClassI:LTR:Gypsy	3615	75	1	0	1	0	40.00	0.00	40.00	40.00	40.00	40.00	40.00	75.00	0.00	75	75.00	75.00	75.00	75	2.07	0.00	2.07	2.07	2.07	2.07	2.07
Gypsy-204_ZM-I:ClassI:LTR:Gypsy	5659	110	2	0	2	0	44.36	7.98	38.71	38.71	44.36	50.00	50.00	55.00	31.11	33	33.00	55.00	77.00	77	0.97	0.55	0.58	0.58	0.97	1.36	1.36
Gypsy-205_ZM-I:ClassI:LTR:Gypsy	8375	102	1	0	1	0	41.18	0.00	41.18	41.18	41.18	41.18	41.18	102.00	0.00	102	102.00	102.00	102.00	102	1.22	0.00	1.22	1.22	1.22	1.22	1.22
Gypsy-206_AA-I:ClassI:LTR:Gypsy	5639	66	1	0	1	0	54.54	0.00	54.54	54.54	54.54	54.54	54.54	66.00	0.00	66	66.00	66.00	66.00	66	1.17	0.00	1.17	1.17	1.17	1.17	1.17
Gypsy-206_ZM-I:ClassI:LTR:Gypsy	10488	204	3	0	3	0	44.47	8.87	34.88	34.88	46.15	52.38	52.38	68.00	8.66	63	63.00	63.00	78.00	78	0.65	0.08	0.60	0.60	0.60	0.74	0.74
Gypsy-209_AA-I:ClassI:LTR:Gypsy	4244	81	1	0	1	0	48.15	0.00	48.15	48.15	48.15	48.15	48.15	81.00	0.00	81	81.00	81.00	81.00	81	1.91	0.00	1.91	1.91	1.91	1.91	1.91
Gypsy-209_DR-I:ClassI:LTR:Gypsy	4180	216	2	0	2	0	30.31	3.09	28.13	28.13	30.31	32.50	32.50	108.00	16.97	96	96.00	108.00	120.00	120	2.58	0.41	2.30	2.30	2.58	2.87	2.87
Gypsy-20_ADe-I:ClassI:LTR:Gypsy	11076	456	4	0	4	0	39.85	5.68	33.33	37.74	39.70	46.67	46.67	114.00	30.89	90	99.00	103.50	159.00	159	1.03	0.28	0.81	0.89	0.93	1.44	1.44
Gypsy-20_BD-I:ClassI:LTR:Gypsy	10671	118	2	0	2	0	41.13	12.54	32.26	32.26	41.13	50.00	50.00	59.00	48.08	25	25.00	59.00	93.00	93	0.55	0.45	0.23	0.23	0.55	0.87	0.87
Gypsy-20_BG-I:ClassI:LTR:Gypsy	5123	1352	5	0	5	0	41.76	10.06	30.26	32.81	45.46	45.74	54.54	270.40	497.63	27	33.00	66.00	66.00	1160	5.28	9.71	0.53	0.64	1.29	1.29	22.64
Gypsy-20_BRa-I:ClassI:LTR:Gypsy	10524	132	1	0	1	0	34.09	0.00	34.09	34.09	34.09	34.09	34.09	132.00	0.00	132	132.00	132.00	132.00	132	1.25	0.00	1.25	1.25	1.25	1.25	1.25
Gypsy-20_CGi-I:ClassI:LTR:Gypsy	7273	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.15	0.00	1.15	1.15	1.15	1.15	1.15
Gypsy-20_CPB-I:ClassI:LTR:Gypsy	4273	63	1	0	1	0	52.38	0.00	52.38	52.38	52.38	52.38	52.38	63.00	0.00	63	63.00	63.00	63.00	63	1.47	0.00	1.47	1.47	1.47	1.47	1.47
Gypsy-20_CQ-I:ClassI:LTR:Gypsy	4326	90	1	0	1	0	46.67	0.00	46.67	46.67	46.67	46.67	46.67	90.00	0.00	90	90.00	90.00	90.00	90	2.08	0.00	2.08	2.08	2.08	2.08	2.08
Gypsy-20_Crp-I:ClassI:LTR:Gypsy	4166	99	1	0	1	0	39.39	0.00	39.39	39.39	39.39	39.39	39.39	99.00	0.00	99	99.00	99.00	99.00	99	2.38	0.00	2.38	2.38	2.38	2.38	2.38
Gypsy-20_CT-I:ClassI:LTR:Gypsy	3831	423	4	0	4	0	32.41	7.56	25.00	27.66	31.48	41.67	41.67	105.75	28.29	72	102.00	105.00	141.00	141	2.76	0.74	1.88	2.66	2.74	3.68	3.68
Gypsy-20_DAn-I:ClassI:LTR:Gypsy	6013	87	1	0	1	0	44.83	0.00	44.83	44.83	44.83	44.83	44.83	87.00	0.00	87	87.00	87.00	87.00	87	1.45	0.00	1.45	1.45	1.45	1.45	1.45
Gypsy-20_DBp-I:ClassI:LTR:Gypsy	7132	69	1	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	69.00	0.00	69	69.00	69.00	69.00	69	0.97	0.00	0.97	0.97	0.97	0.97	0.97
Gypsy-20_DTa-I:ClassI:LTR:Gypsy	5033	95	2	0	2	0	40.83	9.60	34.04	34.04	40.83	47.62	47.62	47.50	21.92	32	32.00	47.50	63.00	63	0.94	0.44	0.64	0.64	0.94	1.25	1.25
Gypsy-20_DWil-I:ClassI:LTR:Gypsy	6632	145	2	0	2	0	36.23	2.28	34.62	34.62	36.23	37.84	37.84	72.50	54.45	34	34.00	72.50	111.00	111	1.09	0.82	0.51	0.51	1.09	1.67	1.67
Gypsy-20_FV-I:ClassI:LTR:Gypsy	4778	1134	15	0	15	0	55.00	7.07	38.46	50.00	58.33	59.26	65.52	75.60	14.79	24	75.00	81.00	81.00	87	1.58	0.31	0.50	1.57	1.70	1.70	1.82
Gypsy-20_GA-I:ClassI:LTR:Gypsy	4485	84	1	0	1	0	42.86	0.00	42.86	42.86	42.86	42.86	42.86	84.00	0.00	84	84.00	84.00	84.00	84	1.87	0.00	1.87	1.87	1.87	1.87	1.87
Gypsy-20_GM-I:ClassI:LTR:Gypsy	4302	102	1	0	1	0	35.29	0.00	35.29	35.29	35.29	35.29	35.29	102.00	0.00	102	102.00	102.00	102.00	102	2.37	0.00	2.37	2.37	2.37	2.37	2.37
Gypsy-20_JC-I:ClassI:LTR:Gypsy	4539	75	1	0	1	0	44.00	0.00	44.00	44.00	44.00	44.00	44.00	75.00	0.00	75	75.00	75.00	75.00	75	1.65	0.00	1.65	1.65	1.65	1.65	1.65
Gypsy-20_LBS-I:ClassI:LTR:Gypsy	12713	430	5	0	5	0	36.14	14.44	27.78	30.30	30.30	30.43	61.90	86.00	33.84	63	63.00	63.00	103.00	138	0.68	0.27	0.50	0.50	0.50	0.81	1.09
Gypsy-20_MLP-I:ClassI:LTR:Gypsy	6141	66	2	0	2	0	33.33	0.00	33.33	33.33	33.33	33.33	33.33	33.00	0.00	33	33.00	33.00	33.00	33	0.54	0.00	0.54	0.54	0.54	0.54	0.54
Gypsy-20_PAb-I:ClassI:LTR:Gypsy	4791	352	3	0	3	0	28.01	7.70	21.95	21.95	25.40	36.67	36.67	117.33	63.74	67	67.00	96.00	189.00	189	2.45	1.33	1.40	1.40	2.00	3.94	3.94
Gypsy-20_PBa-I:ClassI:LTR:Gypsy	7700	81	1	0	1	0	40.74	0.00	40.74	40.74	40.74	40.74	40.74	81.00	0.00	81	81.00	81.00	81.00	81	1.05	0.00	1.05	1.05	1.05	1.05	1.05
Gypsy-20_PM-I:ClassI:LTR:Gypsy	5565	156	2	0	2	0	42.12	1.71	40.91	40.91	42.12	43.33	43.33	78.00	16.97	66	66.00	78.00	90.00	90	1.40	0.30	1.19	1.19	1.40	1.62	1.62
Gypsy-20_RC-I:ClassI:LTR:Gypsy	10060	193	3	0	3	0	50.90	2.38	48.15	48.15	52.17	52.38	52.38	64.33	4.16	61	61.00	63.00	69.00	69	0.64	0.04	0.61	0.61	0.63	0.69	0.69
Gypsy-20_SCH-I:ClassI:LTR:Gypsy	12809	380	5	0	5	0	41.28	9.20	30.30	32.43	45.83	47.83	50.00	76.00	31.73	29	69.00	72.00	99.00	111	0.59	0.25	0.23	0.54	0.56	0.77	0.87
Gypsy-20_SMo-I:ClassI:LTR:Gypsy	10189	764	9	0	9	0	38.58	7.25	23.86	37.50	43.33	43.33	43.33	84.89	47.80	30	63.00	70.00	90.00	195	0.83	0.47	0.29	0.62	0.69	0.88	1.91
Gypsy-20_SSa-I:ClassI:LTR:Gypsy	4250	159	2	0	2	0	43.45	3.83	40.74	40.74	43.45	46.15	46.15	79.50	2.12	78	78.00	79.50	81.00	81	1.87	0.05	1.84	1.84	1.87	1.91	1.91
Gypsy-20_ST-I:ClassI:LTR:Gypsy	4548	72	1	0	1	0	45.83	0.00	45.83	45.83	45.83	45.83	45.83	72.00	0.00	72	72.00	72.00	72.00	72	1.58	0.00	1.58	1.58	1.58	1.58	1.58
Gypsy-21-I_DR:ClassI:LTR:Gypsy	6426	148	1	0	1	0	32.08	0.00	32.08	32.08	32.08	32.08	32.08	148.00	0.00	148	148.00	148.00	148.00	148	2.30	0.00	2.30	2.30	2.30	2.30	2.30
Gypsy-21-I_NVi:ClassI:LTR:Gypsy	7799	285	2	0	2	0	34.41	3.87	31.67	31.67	34.41	37.14	37.14	142.50	53.03	105	105.00	142.50	180.00	180	1.83	0.68	1.35	1.35	1.83	2.31	2.31
Gypsy-210_DR-I:ClassI:LTR:Gypsy	4148	33	1	0	1	0	43.48	0.00	43.48	43.48	43.48	43.48	43.48	33.00	0.00	33	33.00	33.00	33.00	33	0.80	0.00	0.80	0.80	0.80	0.80	0.80
Gypsy-213_DR-I:ClassI:LTR:Gypsy	2313	78	1	0	1	0	42.31	0.00	42.31	42.31	42.31	42.31	42.31	78.00	0.00	78	78.00	78.00	78.00	78	3.37	0.00	3.37	3.37	3.37	3.37	3.37
Gypsy-215_AA-I:ClassI:LTR:Gypsy	6343	150	1	0	1	0	30.00	0.00	30.00	30.00	30.00	30.00	30.00	150.00	0.00	150	150.00	150.00	150.00	150	2.36	0.00	2.36	2.36	2.36	2.36	2.36
Gypsy-216_DR-I:ClassI:LTR:Gypsy	4983	123	1	0	1	0	39.02	0.00	39.02	39.02	39.02	39.02	39.02	123.00	0.00	123	123.00	123.00	123.00	123	2.47	0.00	2.47	2.47	2.47	2.47	2.47
Gypsy-217_DR-I:ClassI:LTR:Gypsy	4216	60	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	60.00	0.00	60	60.00	60.00	60.00	60	1.42	0.00	1.42	1.42	1.42	1.42	1.42
Gypsy-219_AA-I:ClassI:LTR:Gypsy	5401	102	1	0	1	0	35.29	0.00	35.29	35.29	35.29	35.29	35.29	102.00	0.00	102	102.00	102.00	102.00	102	1.89	0.00	1.89	1.89	1.89	1.89	1.89
Gypsy-219_DR-I:ClassI:LTR:Gypsy	6309	138	2	0	2	0	34.72	1.97	33.33	33.33	34.72	36.11	36.11	69.00	42.43	39	39.00	69.00	99.00	99	1.09	0.67	0.62	0.62	1.09	1.57	1.57
Gypsy-21_ADe-I:ClassI:LTR:Gypsy	8281	551	5	0	5	0	35.60	7.62	28.57	30.51	31.25	42.86	44.83	110.20	60.59	35	84.00	87.00	168.00	177	1.33	0.73	0.42	1.01	1.05	2.03	2.14
Gypsy-21_ALY-I:ClassI:LTR:Gypsy	10516	105	1	0	1	0	37.14	0.00	37.14	37.14	37.14	37.14	37.14	105.00	0.00	105	105.00	105.00	105.00	105	1.00	0.00	1.00	1.00	1.00	1.00	1.00
Gypsy-21_Ano-I:ClassI:LTR:Gypsy	4480	217	3	0	3	0	34.67	6.74	29.55	29.55	32.14	42.31	42.31	72.33	21.08	49	49.00	78.00	90.00	90	1.61	0.47	1.09	1.09	1.74	2.01	2.01
Gypsy-21_BG-I:ClassI:LTR:Gypsy	5960	25	1	0	1	0	27.59	0.00	27.59	27.59	27.59	27.59	27.59	25.00	0.00	25	25.00	25.00	25.00	25	0.42	0.00	0.42	0.42	0.42	0.42	0.42
Gypsy-21_BRa-I:ClassI:LTR:Gypsy	4679	294	3	0	3	0	41.02	5.74	37.21	37.21	38.24	47.62	47.62	98.00	33.18	63	63.00	102.00	129.00	129	2.09	0.71	1.35	1.35	2.18	2.76	2.76
Gypsy-21_CCri-I:ClassI:LTR:Gypsy	4934	393	4	0	4	0	35.73	4.83	31.58	31.58	35.36	40.63	40.63	98.25	21.27	69	96.00	105.00	114.00	114	1.99	0.43	1.40	1.95	2.13	2.31	2.31
Gypsy-21_CQ-I:ClassI:LTR:Gypsy	4318	179	3	0	3	0	48.84	4.94	45.83	45.83	46.15	54.54	54.54	59.67	26.73	29	29.00	72.00	78.00	78	1.38	0.62	0.67	0.67	1.67	1.81	1.81
Gypsy-21_CSa-I:ClassI:LTR:Gypsy	4392	357	4	0	4	0	40.57	3.72	38.71	38.71	38.71	46.15	46.15	89.25	7.50	78	93.00	93.00	93.00	93	2.03	0.17	1.78	2.12	2.12	2.12	2.12
Gypsy-21_DEl-I:ClassI:LTR:Gypsy	4787	90	1	0	1	0	46.67	0.00	46.67	46.67	46.67	46.67	46.67	90.00	0.00	90	90.00	90.00	90.00	90	1.88	0.00	1.88	1.88	1.88	1.88	1.88
Gypsy-21_DPu-I:ClassI:LTR:Gypsy	4916	138	2	0	2	0	36.23	2.85	34.21	34.21	36.23	38.24	38.24	69.00	63.64	24	24.00	69.00	114.00	114	1.40	1.29	0.49	0.49	1.40	2.32	2.32
Gypsy-21_DYa-I:ClassI:LTR:Gypsy	5041	174	2	0	2	0	34.42	3.42	32.00	32.00	34.42	36.84	36.84	87.00	38.18	60	60.00	87.00	114.00	114	1.73	0.76	1.19	1.19	1.73	2.26	2.26
Gypsy-21_FV-I:ClassI:LTR:Gypsy	4645	93	1	0	1	0	32.26	0.00	32.26	32.26	32.26	32.26	32.26	93.00	0.00	93	93.00	93.00	93.00	93	2.00	0.00	2.00	2.00	2.00	2.00	2.00
Gypsy-21_GA-I:ClassI:LTR:Gypsy	5482	60	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	60.00	0.00	60	60.00	60.00	60.00	60	1.09	0.00	1.09	1.09	1.09	1.09	1.09
Gypsy-21_Gav-I:ClassI:LTR:Gypsy	4228	130	2	0	2	0	37.50	0.00	37.50	37.50	37.50	37.50	37.50	65.00	7.07	60	60.00	65.00	70.00	70	1.54	0.17	1.42	1.42	1.54	1.66	1.66
Gypsy-21_GM-I:ClassI:LTR:Gypsy	4437	276	3	0	3	0	36.82	7.48	32.50	32.50	32.50	45.46	45.46	92.00	48.50	36	36.00	120.00	120.00	120	2.07	1.09	0.81	0.81	2.70	2.70	2.70
Gypsy-21_IS-I:ClassI:LTR:Gypsy	4173	99	1	0	1	0	36.36	0.00	36.36	36.36	36.36	36.36	36.36	99.00	0.00	99	99.00	99.00	99.00	99	2.37	0.00	2.37	2.37	2.37	2.37	2.37
Gypsy-21_LBS-I:ClassI:LTR:Gypsy	9004	201	2	0	2	0	38.53	10.78	30.91	30.91	38.53	46.15	46.15	100.50	91.22	36	36.00	100.50	165.00	165	1.12	1.01	0.40	0.40	1.12	1.83	1.83
Gypsy-21_LMi-I:ClassI:LTR:Gypsy	5086	80	1	0	1	0	40.48	0.00	40.48	40.48	40.48	40.48	40.48	80.00	0.00	80	80.00	80.00	80.00	80	1.57	0.00	1.57	1.57	1.57	1.57	1.57
Gypsy-21_Mad-I:ClassI:LTR:Gypsy	4468	147	1	0	1	0	28.57	0.00	28.57	28.57	28.57	28.57	28.57	147.00	0.00	147	147.00	147.00	147.00	147	3.29	0.00	3.29	3.29	3.29	3.29	3.29
Gypsy-21_MLP-I:ClassI:LTR:Gypsy	5506	141	1	0	1	0	29.79	0.00	29.79	29.79	29.79	29.79	29.79	141.00	0.00	141	141.00	141.00	141.00	141	2.56	0.00	2.56	2.56	2.56	2.56	2.56
Gypsy-21_PBa-I:ClassI:LTR:Gypsy	4388	84	1	0	1	0	50.00	0.00	50.00	50.00	50.00	50.00	50.00	84.00	0.00	84	84.00	84.00	84.00	84	1.91	0.00	1.91	1.91	1.91	1.91	1.91
Gypsy-21_PM-I:ClassI:LTR:Gypsy	5609	99	1	0	1	0	39.39	0.00	39.39	39.39	39.39	39.39	39.39	99.00	0.00	99	99.00	99.00	99.00	99	1.77	0.00	1.77	1.77	1.77	1.77	1.77
Gypsy-21_PSo-I:ClassI:LTR:Gypsy	6325	304	3	0	3	0	35.98	11.32	26.23	26.23	33.33	48.39	48.39	101.33	7.64	93	93.00	103.00	108.00	108	1.60	0.12	1.47	1.47	1.63	1.71	1.71
Gypsy-21_RC-I:ClassI:LTR:Gypsy	9859	276	2	0	2	0	38.76	20.61	24.19	24.19	38.76	53.33	53.33	138.00	67.88	90	90.00	138.00	186.00	186	1.40	0.69	0.91	0.91	1.40	1.89	1.89
Gypsy-21_SB-I:ClassI:LTR:Gypsy	4716	435	5	0	5	0	39.05	6.83	31.11	34.21	38.46	43.48	48.00	87.00	27.08	69	75.00	78.00	78.00	135	1.84	0.57	1.46	1.59	1.65	1.65	2.86
Gypsy-21_SCH-I:ClassI:LTR:Gypsy	11096	363	4	0	4	0	39.48	5.99	31.03	40.54	40.86	45.16	45.16	90.75	23.67	57	93.00	97.50	111.00	111	0.82	0.21	0.51	0.84	0.88	1.00	1.00
Gypsy-21_SI-I:ClassI:LTR:Gypsy	4821	171	2	0	2	0	35.23	1.61	34.09	34.09	35.23	36.36	36.36	85.50	65.76	39	39.00	85.50	132.00	132	1.77	1.36	0.81	0.81	1.77	2.74	2.74
Gypsy-21_ST-I:ClassI:LTR:Gypsy	14232	123	1	0	1	0	41.46	0.00	41.46	41.46	41.46	41.46	41.46	123.00	0.00	123	123.00	123.00	123.00	123	0.86	0.00	0.86	0.86	0.86	0.86	0.86
Gypsy-22-I_XT:ClassI:LTR:Gypsy	5803	193	2	0	2	0	35.87	4.61	32.61	32.61	35.87	39.13	39.13	96.50	38.89	69	69.00	96.50	124.00	124	1.66	0.67	1.19	1.19	1.66	2.14	2.14
Gypsy-221_AA-I:ClassI:LTR:Gypsy	6948	87	1	0	1	0	41.38	0.00	41.38	41.38	41.38	41.38	41.38	87.00	0.00	87	87.00	87.00	87.00	87	1.25	0.00	1.25	1.25	1.25	1.25	1.25
